"spoon.reflect.visitor.CtScanner#visitCtSuperAccess(spoon.reflect.code.CtSuperAccess)::f","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::f"
"spoon.reflect.visitor.CtScanner#visitCtSuperAccess(spoon.reflect.code.CtSuperAccess)::f","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::f"
"spoon.reflect.visitor.CtScanner#visitCtSwitch(spoon.reflect.code.CtSwitch)::1","spoon.reflect.visitor.CtScanner#visitCtSwitch(spoon.reflect.code.CtSwitch)::switchStatement"
"spoon.reflect.visitor.CtScanner#visitCtSwitch(spoon.reflect.code.CtSwitch)::switchStatement","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::switchStatement"
"spoon.reflect.visitor.CtScanner#visitCtSwitch(spoon.reflect.code.CtSwitch)::switchStatement","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::switchStatement"
"spoon.reflect.visitor.CtScanner#visitCtSynchronized(spoon.reflect.code.CtSynchronized)::1","spoon.reflect.visitor.CtScanner#visitCtSynchronized(spoon.reflect.code.CtSynchronized)::synchro"
"spoon.reflect.visitor.CtScanner#visitCtSynchronized(spoon.reflect.code.CtSynchronized)::synchro","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::synchro"
"spoon.reflect.visitor.CtScanner#visitCtSynchronized(spoon.reflect.code.CtSynchronized)::synchro","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::synchro"
"spoon.reflect.visitor.CtScanner#visitCtThisAccess(spoon.reflect.code.CtThisAccess)::1","spoon.reflect.visitor.CtScanner#visitCtThisAccess(spoon.reflect.code.CtThisAccess)::thisAccess"
"spoon.reflect.visitor.CtScanner#visitCtThisAccess(spoon.reflect.code.CtThisAccess)::thisAccess","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::thisAccess"
"spoon.reflect.visitor.CtScanner#visitCtThisAccess(spoon.reflect.code.CtThisAccess)::thisAccess","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::thisAccess"
"spoon.reflect.visitor.CtScanner#visitCtThrow(spoon.reflect.code.CtThrow)::1","spoon.reflect.visitor.CtScanner#visitCtThrow(spoon.reflect.code.CtThrow)::throwStatement"
"spoon.reflect.visitor.CtScanner#visitCtThrow(spoon.reflect.code.CtThrow)::throwStatement","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::throwStatement"
"spoon.reflect.visitor.CtScanner#visitCtThrow(spoon.reflect.code.CtThrow)::throwStatement","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::throwStatement"
"spoon.reflect.visitor.CtScanner#visitCtTry(spoon.reflect.code.CtTry)::1","spoon.reflect.visitor.CtScanner#visitCtTry(spoon.reflect.code.CtTry)::tryBlock"
"spoon.reflect.visitor.CtScanner#visitCtTry(spoon.reflect.code.CtTry)::tryBlock","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::tryBlock"
"spoon.reflect.visitor.CtScanner#visitCtTry(spoon.reflect.code.CtTry)::tryBlock","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::tryBlock"
"spoon.reflect.visitor.CtScanner#visitCtTryWithResource(spoon.reflect.code.CtTryWithResource)::1","spoon.reflect.visitor.CtScanner#visitCtTryWithResource(spoon.reflect.code.CtTryWithResource)::tryWithResource"
"spoon.reflect.visitor.CtScanner#visitCtTryWithResource(spoon.reflect.code.CtTryWithResource)::tryWithResource","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::tryWithResource"
"spoon.reflect.visitor.CtScanner#visitCtTryWithResource(spoon.reflect.code.CtTryWithResource)::tryWithResource","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::tryWithResource"
"spoon.reflect.visitor.CtScanner#visitCtTypeAccess(spoon.reflect.code.CtTypeAccess)::1","spoon.reflect.visitor.CtScanner#visitCtTypeAccess(spoon.reflect.code.CtTypeAccess)::typeAccess"
"spoon.reflect.visitor.CtScanner#visitCtTypeAccess(spoon.reflect.code.CtTypeAccess)::typeAccess","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::typeAccess"
"spoon.reflect.visitor.CtScanner#visitCtTypeAccess(spoon.reflect.code.CtTypeAccess)::typeAccess","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::typeAccess"
"spoon.reflect.visitor.CtScanner#visitCtTypeParameter(spoon.reflect.declaration.CtTypeParameter)::1","spoon.reflect.visitor.CtScanner#visitCtTypeParameter(spoon.reflect.declaration.CtTypeParameter)::typeParameter"
"spoon.reflect.visitor.CtScanner#visitCtTypeParameter(spoon.reflect.declaration.CtTypeParameter)::typeParameter","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::typeParameter"
"spoon.reflect.visitor.CtScanner#visitCtTypeParameter(spoon.reflect.declaration.CtTypeParameter)::typeParameter","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::typeParameter"
"spoon.reflect.visitor.CtScanner#visitCtTypeParameterReference(spoon.reflect.reference.CtTypeParameterReference)::1","spoon.reflect.visitor.CtScanner#visitCtTypeParameterReference(spoon.reflect.reference.CtTypeParameterReference)::ref"
"spoon.reflect.visitor.CtScanner#visitCtTypeParameterReference(spoon.reflect.reference.CtTypeParameterReference)::ref","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::ref"
"spoon.reflect.visitor.CtScanner#visitCtTypeParameterReference(spoon.reflect.reference.CtTypeParameterReference)::ref","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::ref"
"spoon.reflect.visitor.CtScanner#visitCtTypeReference(spoon.reflect.reference.CtTypeReference)::1","spoon.reflect.visitor.CtScanner#visitCtTypeReference(spoon.reflect.reference.CtTypeReference)::reference"
"spoon.reflect.visitor.CtScanner#visitCtTypeReference(spoon.reflect.reference.CtTypeReference)::reference","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::reference"
"spoon.reflect.visitor.CtScanner#visitCtTypeReference(spoon.reflect.reference.CtTypeReference)::reference","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::reference"
"spoon.reflect.visitor.CtScanner#visitCtUnaryOperator(spoon.reflect.code.CtUnaryOperator)::1","spoon.reflect.visitor.CtScanner#visitCtUnaryOperator(spoon.reflect.code.CtUnaryOperator)::operator"
"spoon.reflect.visitor.CtScanner#visitCtUnaryOperator(spoon.reflect.code.CtUnaryOperator)::operator","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::operator"
"spoon.reflect.visitor.CtScanner#visitCtUnaryOperator(spoon.reflect.code.CtUnaryOperator)::operator","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::operator"
"spoon.reflect.visitor.CtScanner#visitCtUnboundVariableReference(spoon.reflect.reference.CtUnboundVariableReference)::1","spoon.reflect.visitor.CtScanner#visitCtUnboundVariableReference(spoon.reflect.reference.CtUnboundVariableReference)::reference"
"spoon.reflect.visitor.CtScanner#visitCtUnboundVariableReference(spoon.reflect.reference.CtUnboundVariableReference)::reference","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::reference"
"spoon.reflect.visitor.CtScanner#visitCtUnboundVariableReference(spoon.reflect.reference.CtUnboundVariableReference)::reference","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::reference"
"spoon.reflect.visitor.CtScanner#visitCtVariableRead(spoon.reflect.code.CtVariableRead)::1","spoon.reflect.visitor.CtScanner#visitCtVariableRead(spoon.reflect.code.CtVariableRead)::variableRead"
"spoon.reflect.visitor.CtScanner#visitCtVariableRead(spoon.reflect.code.CtVariableRead)::variableRead","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::variableRead"
"spoon.reflect.visitor.CtScanner#visitCtVariableRead(spoon.reflect.code.CtVariableRead)::variableRead","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::variableRead"
"spoon.reflect.visitor.CtScanner#visitCtVariableWrite(spoon.reflect.code.CtVariableWrite)::1","spoon.reflect.visitor.CtScanner#visitCtVariableWrite(spoon.reflect.code.CtVariableWrite)::variableWrite"
"spoon.reflect.visitor.CtScanner#visitCtVariableWrite(spoon.reflect.code.CtVariableWrite)::variableWrite","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::variableWrite"
"spoon.reflect.visitor.CtScanner#visitCtVariableWrite(spoon.reflect.code.CtVariableWrite)::variableWrite","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::variableWrite"
"spoon.reflect.visitor.CtScanner#visitCtWhile(spoon.reflect.code.CtWhile)::1","spoon.reflect.visitor.CtScanner#visitCtWhile(spoon.reflect.code.CtWhile)::whileLoop"
"spoon.reflect.visitor.CtScanner#visitCtWhile(spoon.reflect.code.CtWhile)::whileLoop","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::whileLoop"
"spoon.reflect.visitor.CtScanner#visitCtWhile(spoon.reflect.code.CtWhile)::whileLoop","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::whileLoop"
"spoon.reflect.visitor.CtScanner#visitCtWildcardReference(spoon.reflect.reference.CtWildcardReference)::1","spoon.reflect.visitor.CtScanner#visitCtWildcardReference(spoon.reflect.reference.CtWildcardReference)::wildcardReference"
"spoon.reflect.visitor.CtScanner#visitCtWildcardReference(spoon.reflect.reference.CtWildcardReference)::wildcardReference","spoon.reflect.visitor.CtScanner#enter(spoon.reflect.declaration.CtElement)::wildcardReference"
"spoon.reflect.visitor.CtScanner#visitCtWildcardReference(spoon.reflect.reference.CtWildcardReference)::wildcardReference","spoon.reflect.visitor.CtScanner#exit(spoon.reflect.declaration.CtElement)::wildcardReference"
